,seconds,Civilian,Pepper Spray,Chemical Smoke,Baton,Officer,Riot Shield,Gun
2076,00:34:36,1,0,0,0,0,0,0
2077,00:34:37,0,0,0,0,0,0,0
2078,00:34:38,0,0,0,0,0,0,0
2079,00:34:39,0,0,0,0,0,0,0
2080,00:34:40,0,0,0,0,1,0,0
2081,00:34:41,0,0,0,0,1,0,0
2082,00:34:42,0,0,0,0,0,0,0
2083,00:34:43,0,0,0,0,0,0,0
2084,00:34:44,0,0,0,0,0,0,0
2085,00:34:45,0,0,0,0,0,0,0
2086,00:34:46,0,0,0,0,1,0,0
2087,00:34:47,0,0,0,0,0,0,0
2088,00:34:48,0,0,0,0,0,0,0
2089,00:34:49,0,0,0,0,0,0,0
2090,00:34:50,0,0,0,0,0,0,0
2091,00:34:51,0,0,0,0,0,0,0
2092,00:34:52,0,0,0,0,0,0,0
2093,00:34:53,0,0,0,0,0,0,0
2094,00:34:54,0,0,0,0,0,0,0
2095,00:34:55,0,0,0,0,0,0,0
2096,00:34:56,0,0,0,0,0,0,0
2097,00:34:57,0,0,0,0,0,0,0
2098,00:34:58,0,0,0,0,0,0,0
2099,00:34:59,0,0,0,0,0,0,0
2100,00:35:00,0,0,0,0,0,0,0
2101,00:35:01,0,0,0,0,0,0,0
2102,00:35:02,0,1,0,0,1,0,0
2103,00:35:03,0,0,0,0,1,0,0
2104,00:35:04,1,0,0,0,1,0,0
2105,00:35:05,2,0,0,0,0,0,0
2106,00:35:06,1,0,0,0,0,0,0
2107,00:35:07,1,0,0,0,0,0,0
2108,00:35:08,0,0,1,0,0,0,0
2109,00:35:09,0,0,1,0,0,0,0
2110,00:35:10,0,0,1,0,0,0,0
2111,00:35:11,0,0,0,0,0,0,0
2112,00:35:12,0,0,0,0,0,0,0
2113,00:35:13,0,0,0,0,0,0,0
2114,00:35:14,0,0,0,0,0,0,0
2115,00:35:15,0,0,1,0,0,0,0
2116,00:35:16,0,0,1,0,0,0,0
2117,00:35:17,0,0,1,0,0,0,0
2118,00:35:18,1,0,1,0,0,0,0
2119,00:35:19,1,0,0,0,0,0,0
2120,00:35:20,0,0,0,0,0,0,0
2121,00:35:21,0,0,0,0,0,0,0
2122,00:35:22,0,0,0,0,0,0,0
2123,00:35:23,1,0,0,0,0,0,0
2124,00:35:24,1,0,0,0,0,0,0
2125,00:35:25,1,0,0,0,0,0,0
2126,00:35:26,0,0,0,0,0,0,0
2127,00:35:27,1,0,0,0,0,0,0
2128,00:35:28,0,0,0,0,0,0,0
2129,00:35:29,0,0,0,0,0,0,0
2130,00:35:30,0,0,0,0,0,0,0
2131,00:35:31,0,0,0,0,0,0,0
2132,00:35:32,0,0,0,0,0,0,0
2133,00:35:33,0,0,0,0,0,0,0
2134,00:35:34,2,0,0,0,0,0,0
2135,00:35:35,2,0,0,0,0,0,0
2136,00:35:36,1,0,0,0,0,0,0
2137,00:35:37,1,0,0,0,0,0,0
2138,00:35:38,1,0,0,0,0,0,0
2139,00:35:39,1,0,1,0,0,0,0
2140,00:35:40,1,0,0,0,0,0,0
2141,00:35:41,0,0,0,0,0,0,0
2142,00:35:42,0,0,0,0,0,0,0
2143,00:35:43,0,0,0,0,0,0,0
2144,00:35:44,0,0,0,0,0,0,0
2145,00:35:45,0,0,0,0,0,0,0
2146,00:35:46,0,0,0,0,0,0,0
2147,00:35:47,0,0,0,0,0,0,0
2148,00:35:48,0,0,0,0,0,0,0
2149,00:35:49,0,0,0,0,0,0,0
2150,00:35:50,0,0,0,0,0,0,0
2151,00:35:51,0,0,0,0,0,0,0
2152,00:35:52,0,0,0,0,0,0,0
2153,00:35:53,0,0,0,0,0,0,0
2154,00:35:54,0,0,0,0,0,0,0
2155,00:35:55,0,0,0,0,0,0,0
2156,00:35:56,0,0,0,0,0,0,0
2157,00:35:57,0,0,0,0,0,0,0
2158,00:35:58,0,0,0,0,0,0,0
2159,00:35:59,0,0,0,0,0,0,0
2160,00:36:00,0,0,0,0,0,0,0
2161,00:36:01,0,0,0,0,0,0,0
2162,00:36:02,0,0,0,0,0,0,0
2163,00:36:03,0,0,0,0,0,0,0
2164,00:36:04,0,0,0,0,0,0,0
2165,00:36:05,0,0,0,0,0,0,0
2166,00:36:06,0,0,0,0,0,0,0
2167,00:36:07,0,0,0,0,0,0,0
2168,00:36:08,0,0,0,0,0,0,0
2169,00:36:09,0,0,0,0,0,0,0
2170,00:36:10,0,0,0,0,0,0,0
2171,00:36:11,0,0,0,0,0,0,0
2172,00:36:12,0,0,0,0,0,0,0
2173,00:36:13,0,0,0,0,0,0,0
2174,00:36:14,0,0,0,0,0,0,0
2175,00:36:15,0,0,0,0,0,0,0
2176,00:36:16,0,0,0,0,0,0,0
2177,00:36:17,0,0,0,0,0,0,0
2178,00:36:18,0,0,0,0,0,0,0
2179,00:36:19,0,0,0,0,0,0,0
2180,00:36:20,0,0,0,0,0,0,0
2181,00:36:21,0,0,0,0,0,0,0
2182,00:36:22,0,0,0,0,0,0,0
2183,00:36:23,0,0,0,0,0,0,0
2184,00:36:24,0,0,0,0,0,0,0
2185,00:36:25,0,0,0,0,0,0,0
2186,00:36:26,0,0,0,0,0,0,0
2187,00:36:27,0,0,0,0,0,0,0
2188,00:36:28,0,0,0,0,0,0,0
2189,00:36:29,0,0,0,0,0,0,0
2190,00:36:30,0,0,0,0,0,0,0
2191,00:36:31,0,0,0,0,0,0,0
2192,00:36:32,0,0,0,0,0,0,0
2193,00:36:33,0,0,0,0,0,0,0
2194,00:36:34,0,0,0,0,0,0,0
2195,00:36:35,0,0,0,0,0,0,0
2196,00:36:36,0,0,0,0,0,0,0
2197,00:36:37,0,0,0,0,0,0,0
2198,00:36:38,0,0,0,0,0,0,0
2199,00:36:39,0,0,0,0,0,0,0
2200,00:36:40,0,0,0,0,0,0,0
2201,00:36:41,0,0,0,0,0,0,0
2202,00:36:42,0,0,0,0,0,0,0
2203,00:36:43,0,0,0,0,0,0,0
2204,00:36:44,0,0,0,0,0,0,0
2205,00:36:45,0,0,0,0,0,0,0
2206,00:36:46,0,0,0,0,0,0,0
2207,00:36:47,0,0,0,0,0,0,0
2208,00:36:48,0,0,0,0,0,0,0
2209,00:36:49,0,0,0,0,0,0,0
2210,00:36:50,0,0,0,0,0,0,0
2211,00:36:51,0,0,0,0,0,0,0
2212,00:36:52,0,0,0,0,0,0,0
2213,00:36:53,0,0,0,0,0,0,0
2214,00:36:54,0,0,0,0,0,0,0
2215,00:36:55,0,0,0,0,0,0,0
2216,00:36:56,0,0,0,0,0,0,0
2217,00:36:57,0,0,0,0,0,0,0
2218,00:36:58,0,0,0,0,0,0,0
2219,00:36:59,0,0,0,0,0,0,0
2220,00:37:00,0,0,0,0,0,0,0
2221,00:37:01,0,0,0,0,0,0,0
2222,00:37:02,0,0,0,0,0,0,0
2223,00:37:03,0,0,0,0,0,0,0
2224,00:37:04,0,0,0,0,0,0,0
2225,00:37:05,0,0,0,0,0,0,0
2226,00:37:06,0,0,0,0,0,0,0
2227,00:37:07,0,0,0,0,0,0,0
2228,00:37:08,0,0,0,0,0,0,0
2229,00:37:09,0,0,0,0,0,0,0
2230,00:37:10,0,0,0,0,0,0,0
2231,00:37:11,0,0,0,0,0,0,0
2232,00:37:12,0,0,0,0,0,0,0
2233,00:37:13,0,0,0,0,0,0,0
2234,00:37:14,0,0,0,0,0,0,0
2235,00:37:15,0,0,0,0,0,0,0
2236,00:37:16,0,0,0,0,0,0,0
2237,00:37:17,0,0,0,0,0,0,0
2238,00:37:18,0,0,0,0,0,0,0
2239,00:37:19,0,0,0,0,0,0,0
2240,00:37:20,0,0,0,0,0,0,0
2241,00:37:21,0,0,0,0,0,0,0
2242,00:37:22,0,0,0,0,0,0,0
2243,00:37:23,0,0,0,0,0,0,0
2244,00:37:24,0,0,0,0,0,0,0
2245,00:37:25,0,0,0,0,0,0,0
2246,00:37:26,0,0,0,0,0,0,0
2247,00:37:27,0,0,0,0,0,0,0
2248,00:37:28,0,0,0,0,0,0,0
2249,00:37:29,0,0,0,0,0,0,0
2250,00:37:30,0,0,0,0,0,0,0
2251,00:37:31,0,0,0,0,0,0,0
2252,00:37:32,0,0,0,0,0,0,0
2253,00:37:33,0,0,0,0,0,0,0
2254,00:37:34,1,0,0,0,0,0,0
2255,00:37:35,0,0,0,0,1,0,0
2256,00:37:36,0,0,0,0,1,0,0
2257,00:37:37,1,0,0,0,2,0,0
2258,00:37:38,1,0,0,0,2,0,0
2259,00:37:39,1,0,0,1,2,0,0
2260,00:37:40,0,0,0,0,1,0,0
2261,00:37:41,2,0,0,0,1,0,0
2262,00:37:42,3,0,0,0,1,0,0
2263,00:37:43,5,0,0,1,2,0,0
2264,00:37:44,4,0,0,0,2,0,0
2265,00:37:45,1,0,0,0,1,0,0
2266,00:37:46,1,0,0,0,0,0,0
2267,00:37:47,0,0,0,0,0,0,0
2268,00:37:48,0,0,0,0,0,0,0
2269,00:37:49,0,0,0,0,0,0,0
2270,00:37:50,0,0,0,0,0,0,0
2271,00:37:51,0,0,0,0,0,0,0
2272,00:37:52,0,0,0,0,0,0,0
2273,00:37:53,0,0,0,0,0,0,0
2274,00:37:54,0,0,0,0,0,0,0
2275,00:37:55,0,0,0,0,0,0,0
2276,00:37:56,0,0,0,0,0,0,0
2277,00:37:57,0,0,0,0,0,0,0
2278,00:37:58,0,0,0,0,0,0,0
2279,00:37:59,0,0,0,0,0,0,0
2280,00:38:00,0,0,0,0,0,0,0
2281,00:38:01,0,0,0,0,0,0,0
2282,00:38:02,0,0,0,0,0,0,0
2283,00:38:03,0,0,0,0,0,0,0
2284,00:38:04,0,0,0,0,0,0,0
2285,00:38:05,0,0,0,0,0,0,0
2286,00:38:06,0,0,0,0,0,0,0
2287,00:38:07,0,0,0,0,0,0,0
2288,00:38:08,0,0,0,0,0,0,0
2289,00:38:09,0,0,0,0,0,0,0
2290,00:38:10,0,0,0,0,0,0,0
2291,00:38:11,0,0,0,0,0,0,0
2292,00:38:12,0,0,0,0,0,0,0
2293,00:38:13,0,0,0,0,0,0,0
2294,00:38:14,0,0,0,0,0,0,0
2295,00:38:15,0,0,0,0,0,0,0
2296,00:38:16,0,0,0,0,0,0,0
2297,00:38:17,0,0,0,0,0,0,0
2298,00:38:18,0,0,0,0,0,0,0
2299,00:38:19,0,0,0,0,0,0,0
2300,00:38:20,0,0,0,0,0,0,0
2301,00:38:21,0,0,0,0,0,0,0
2302,00:38:22,0,0,0,0,0,0,0
2303,00:38:23,0,0,0,0,0,0,0
2304,00:38:24,0,0,0,0,0,0,0
2305,00:38:25,0,0,0,0,0,0,0
2306,00:38:26,0,0,0,0,0,0,0
2307,00:38:27,0,0,0,0,0,0,0
2308,00:38:28,0,0,0,0,0,0,0
2309,00:38:29,2,0,0,0,0,0,0
2310,00:38:30,0,0,0,0,0,0,0
2311,00:38:31,0,0,0,0,0,0,0
2312,00:38:32,0,0,0,0,0,0,0
2313,00:38:33,0,0,0,0,0,0,0
2314,00:38:34,0,0,0,0,0,0,0
2315,00:38:35,0,0,0,0,0,0,0
2316,00:38:36,0,0,0,0,0,0,0
2317,00:38:37,0,0,0,0,0,0,0
2318,00:38:38,0,0,0,0,0,0,0
2319,00:38:39,0,0,0,0,0,0,0
2320,00:38:40,0,0,0,0,0,0,0
2321,00:38:41,0,0,0,0,0,0,0
2322,00:38:42,0,0,0,0,0,0,0
2323,00:38:43,0,0,0,0,0,0,0
2324,00:38:44,0,0,0,0,0,0,0
2325,00:38:45,0,0,0,0,0,0,0
2326,00:38:46,0,0,0,0,0,0,0
2327,00:38:47,0,0,0,0,0,0,0
2328,00:38:48,0,0,0,0,0,0,0
2329,00:38:49,0,0,0,0,0,0,0
2330,00:38:50,0,0,0,0,0,0,0
2331,00:38:51,0,0,0,0,0,0,0
2332,00:38:52,0,0,0,0,0,0,0
2333,00:38:53,0,0,0,0,0,0,0
2334,00:38:54,0,0,0,0,0,0,0
2335,00:38:55,0,0,0,0,0,0,0
2336,00:38:56,0,0,0,0,0,0,0
2337,00:38:57,0,0,0,0,0,0,0
2338,00:38:58,0,0,0,0,0,0,0
2339,00:38:59,3,0,0,0,0,0,0
2340,00:39:00,4,0,0,0,0,0,0
2341,00:39:01,5,0,0,0,1,0,0
2342,00:39:02,4,0,0,0,0,0,0
2343,00:39:03,4,0,0,0,1,0,0
2344,00:39:04,4,0,0,0,0,0,0
2345,00:39:05,3,0,0,0,0,0,0
2346,00:39:06,0,0,0,0,0,0,0
2347,00:39:07,0,0,0,0,0,0,0
2348,00:39:08,0,0,0,0,0,0,0
2349,00:39:09,0,0,0,0,0,0,0
2350,00:39:10,0,0,0,0,0,0,0
2351,00:39:11,0,0,0,0,0,0,0
2352,00:39:12,0,0,0,0,0,0,0
2353,00:39:13,0,0,0,0,0,0,0
2354,00:39:14,0,0,0,0,0,0,0
2355,00:39:15,0,0,0,0,0,0,0
2356,00:39:16,0,0,0,0,0,0,0
2357,00:39:17,0,0,0,0,0,0,0
2358,00:39:18,0,0,0,0,0,0,0
2359,00:39:19,0,0,0,0,0,0,0
2360,00:39:20,0,0,0,0,0,0,0
2361,00:39:21,0,0,0,0,0,0,0
2362,00:39:22,0,0,0,0,0,0,0
2363,00:39:23,0,0,0,0,0,0,0
2364,00:39:24,3,0,0,0,0,0,0
2365,00:39:25,0,0,0,0,0,0,0
2366,00:39:26,2,0,0,0,1,0,0
2367,00:39:27,0,0,0,0,1,0,0
2368,00:39:28,0,0,0,0,0,0,0
2369,00:39:29,0,0,0,0,0,0,0
2370,00:39:30,0,0,0,0,0,0,0
2371,00:39:31,0,0,0,0,0,0,0
2372,00:39:32,0,0,0,0,0,0,0
2373,00:39:33,0,0,0,0,0,0,0
2374,00:39:34,0,0,0,0,0,0,0
2375,00:39:35,0,0,0,0,0,0,0
2376,00:39:36,0,0,0,0,0,0,0
2377,00:39:37,0,0,0,0,0,0,0
2378,00:39:38,0,0,0,0,0,0,0
2379,00:39:39,0,0,0,0,0,0,0
2380,00:39:40,0,0,0,0,0,0,0
2381,00:39:41,0,0,0,0,0,0,0
2382,00:39:42,0,0,0,0,0,0,0
2383,00:39:43,0,0,0,0,0,0,0
2384,00:39:44,0,0,0,0,0,0,0
2385,00:39:45,0,0,0,0,1,0,0
2386,00:39:46,0,0,0,0,0,0,0
2387,00:39:47,0,0,0,0,0,0,0
2388,00:39:48,0,0,0,0,0,0,0
2389,00:39:49,0,0,0,0,0,0,0
2390,00:39:50,0,0,0,0,0,0,0
2391,00:39:51,0,0,0,0,0,0,0
2392,00:39:52,0,0,0,0,0,0,0
2393,00:39:53,0,0,0,0,0,0,0
2394,00:39:54,0,0,0,0,0,0,0
2395,00:39:55,0,0,0,0,0,0,0
2396,00:39:56,0,0,0,0,0,0,0
2397,00:39:57,0,0,0,0,0,0,0
2398,00:39:58,0,0,0,0,0,0,0
2399,00:39:59,0,0,0,0,0,0,0
2400,00:40:00,0,0,0,0,0,0,0
2401,00:40:01,0,0,0,0,0,0,0
2402,00:40:02,0,0,0,0,0,0,0
2403,00:40:03,0,0,0,0,0,0,0
2404,00:40:04,0,0,0,0,0,0,0
2405,00:40:05,0,0,0,0,0,0,0
2406,00:40:06,0,0,0,0,0,0,0
2407,00:40:07,0,0,0,0,0,0,0
2408,00:40:08,0,0,0,0,0,0,0
2409,00:40:09,0,0,0,0,0,0,0
2410,00:40:10,0,0,0,0,0,0,0
2411,00:40:11,0,0,0,0,0,0,0
2412,00:40:12,0,0,0,0,0,0,0
2413,00:40:13,0,0,0,0,0,0,0
2414,00:40:14,0,0,0,0,0,0,0
2415,00:40:15,0,0,0,0,0,0,0
2416,00:40:16,0,0,0,0,0,0,0
2417,00:40:17,0,0,0,0,0,0,0
2418,00:40:18,0,0,0,0,0,0,0
2419,00:40:19,0,0,0,0,0,0,0
2420,00:40:20,0,0,0,0,0,0,0
2421,00:40:21,0,0,0,0,0,0,0
2422,00:40:22,0,0,0,0,0,0,0
2423,00:40:23,0,0,0,0,0,0,0
2424,00:40:24,0,0,0,0,0,0,0
2425,00:40:25,0,0,0,0,0,0,0
2426,00:40:26,0,0,0,0,0,0,0
2427,00:40:27,0,0,0,0,0,0,0
2428,00:40:28,0,0,0,0,0,0,0
2429,00:40:29,0,0,0,0,0,0,0
2430,00:40:30,0,0,0,0,0,0,0
2431,00:40:31,0,0,0,0,0,0,0
2432,00:40:32,0,0,0,0,0,0,0
2433,00:40:33,0,0,0,0,0,0,0
2434,00:40:34,0,0,0,0,0,0,0
2435,00:40:35,0,0,0,0,0,0,0
2436,00:40:36,0,0,0,0,0,0,0
2437,00:40:37,1,0,0,0,0,0,0
2438,00:40:38,1,0,0,0,0,0,0
2439,00:40:39,0,0,0,0,0,0,0
2440,00:40:40,0,0,0,0,0,0,0
2441,00:40:41,0,0,0,0,0,0,0
2442,00:40:42,0,0,0,0,0,0,0
2443,00:40:43,0,0,0,0,0,0,0
2444,00:40:44,0,0,0,0,0,0,0
2445,00:40:45,0,0,0,0,0,0,0
2446,00:40:46,0,0,0,0,0,0,0
2447,00:40:47,0,0,0,0,0,0,0
2448,00:40:48,0,0,0,0,0,0,0
2449,00:40:49,0,0,0,0,0,0,0
2450,00:40:50,0,0,0,0,0,0,0
2451,00:40:51,0,0,0,0,0,0,0
2452,00:40:52,0,0,0,0,0,0,0
2453,00:40:53,1,0,0,0,0,0,0
2454,00:40:54,1,0,0,0,0,0,0
2455,00:40:55,0,0,0,0,5,0,0
2456,00:40:56,4,0,0,0,6,0,0
2457,00:40:57,5,0,0,0,3,0,0
2458,00:40:58,4,0,0,0,1,0,0
2459,00:40:59,1,0,0,0,2,0,0
2460,00:41:00,2,0,0,0,1,0,0
2461,00:41:01,1,0,0,0,1,0,0
2462,00:41:02,0,0,0,0,0,0,0
2463,00:41:03,0,0,0,0,0,0,0
2464,00:41:04,0,0,0,0,0,0,0
2465,00:41:05,0,0,0,0,0,0,0
2466,00:41:06,0,0,0,0,0,0,0
2467,00:41:07,0,0,0,0,0,0,0
2468,00:41:08,0,0,0,0,0,0,0
2469,00:41:09,0,0,0,0,0,0,0
2470,00:41:10,0,0,0,0,0,0,0
2471,00:41:11,0,0,0,0,0,0,0
2472,00:41:12,0,0,0,0,1,0,0
2473,00:41:13,0,0,0,0,0,0,0
2474,00:41:14,0,0,0,0,0,0,0
2475,00:41:15,0,0,0,0,0,0,0
2476,00:41:16,0,0,0,0,0,0,0
2477,00:41:17,0,0,0,0,0,0,0
2478,00:41:18,0,0,0,0,0,0,0
2479,00:41:19,0,0,0,0,0,0,0
2480,00:41:20,0,0,0,0,0,0,0
2481,00:41:21,0,0,0,0,0,0,0
2482,00:41:22,0,0,0,0,0,0,0
2483,00:41:23,0,0,0,0,0,0,0
2484,00:41:24,0,0,0,0,0,0,0
2485,00:41:25,0,0,0,0,0,0,0
2486,00:41:26,1,0,0,0,0,0,0
2487,00:41:27,5,0,0,0,0,0,0
2488,00:41:28,5,0,0,0,1,0,0
2489,00:41:29,5,0,0,0,2,0,0
2490,00:41:30,7,0,0,0,1,0,0
2491,00:41:31,3,0,0,0,2,0,0
2492,00:41:32,3,0,0,0,1,0,0
2493,00:41:33,3,0,0,0,1,0,0
2494,00:41:34,1,0,0,0,1,0,0
2495,00:41:35,0,0,0,0,2,0,0
2496,00:41:36,0,0,0,0,1,0,0
2497,00:41:37,0,0,0,0,0,0,0
2498,00:41:38,0,0,0,0,0,0,0
2499,00:41:39,3,0,0,0,0,0,0
2500,00:41:40,3,0,0,0,0,0,0
2501,00:41:41,2,0,0,0,0,0,0
2502,00:41:42,0,0,0,0,0,0,0
2503,00:41:43,0,0,0,0,0,0,0
2504,00:41:44,0,0,0,0,0,0,0
2505,00:41:45,1,0,0,0,0,0,0
2506,00:41:46,0,0,0,0,0,0,0
2507,00:41:47,0,0,0,0,0,0,0
2508,00:41:48,0,0,0,0,0,0,0
2509,00:41:49,0,0,0,0,0,0,0
2510,00:41:50,0,0,0,0,0,0,0
2511,00:41:51,0,0,0,0,0,0,0
2512,00:41:52,0,0,0,0,0,0,0
2513,00:41:53,0,0,0,0,0,0,0
2514,00:41:54,0,0,0,0,0,0,0
2515,00:41:55,0,0,0,0,0,0,0
2516,00:41:56,0,0,0,1,0,0,0
2517,00:41:57,0,0,0,0,0,0,0
2518,00:41:58,0,0,0,0,0,0,0
2519,00:41:59,0,0,0,0,0,0,0
2520,00:42:00,0,0,0,0,0,0,0
2521,00:42:01,0,0,0,0,0,0,0
2522,00:42:02,0,0,0,0,0,0,0
2523,00:42:03,0,0,0,0,0,0,0
2524,00:42:04,0,0,0,0,0,0,0
2525,00:42:05,0,0,0,0,0,0,0
2526,00:42:06,0,0,0,0,0,0,0
2527,00:42:07,0,0,0,0,0,0,0
2528,00:42:08,0,0,0,0,0,0,0
2529,00:42:09,0,0,0,0,0,0,0
2530,00:42:10,0,0,0,0,0,0,0
2531,00:42:11,0,0,0,0,0,0,0
2532,00:42:12,0,0,0,0,0,0,0
2533,00:42:13,0,0,0,0,0,0,0
2534,00:42:14,0,0,0,0,0,0,0
2535,00:42:15,0,0,0,0,0,0,0
2536,00:42:16,0,0,0,0,0,0,0
2537,00:42:17,0,0,0,0,0,0,0
2538,00:42:18,0,0,0,0,0,0,0
2539,00:42:19,0,0,0,0,0,0,0
2540,00:42:20,0,0,0,0,0,0,0
2541,00:42:21,0,0,0,0,0,0,0
2542,00:42:22,0,0,0,0,0,0,0
2543,00:42:23,0,0,0,0,0,0,0
2544,00:42:24,0,0,0,0,0,0,0
2545,00:42:25,0,0,0,0,0,0,0
2546,00:42:26,0,0,0,0,0,0,0
2547,00:42:27,0,0,0,0,0,0,0
2548,00:42:28,0,0,0,0,0,0,0
2549,00:42:29,0,0,0,0,1,0,0
2550,00:42:30,0,0,0,0,1,0,0
2551,00:42:31,0,0,0,0,1,0,0
2552,00:42:32,0,0,0,0,0,0,0
2553,00:42:33,1,0,0,0,2,0,0
2554,00:42:34,1,0,0,1,3,0,0
2555,00:42:35,0,0,0,0,4,0,0
2556,00:42:36,0,0,0,0,3,0,0
2557,00:42:37,0,0,0,0,0,0,0
2558,00:42:38,2,0,0,0,4,0,0
2559,00:42:39,2,0,0,0,6,0,0
2560,00:42:40,0,0,0,0,2,0,0
2561,00:42:41,0,0,0,0,2,0,0
2562,00:42:42,0,0,0,0,2,0,0
2563,00:42:43,0,0,0,0,0,0,0
2564,00:42:44,0,0,0,0,0,0,0
2565,00:42:45,0,0,0,0,0,0,0
2566,00:42:46,0,0,0,0,0,0,0
2567,00:42:47,0,0,0,0,0,0,0
2568,00:42:48,0,0,0,0,0,0,0
2569,00:42:49,0,0,0,0,0,0,0
2570,00:42:50,0,0,0,0,0,0,0
2571,00:42:51,0,0,0,0,0,0,0
2572,00:42:52,0,0,0,0,0,0,0
2573,00:42:53,0,0,0,0,0,0,0
2574,00:42:54,0,0,0,0,0,0,0
2575,00:42:55,0,0,0,0,0,0,0
2576,00:42:56,0,0,0,0,0,0,0
2577,00:42:57,0,0,0,0,0,0,0
2578,00:42:58,0,0,0,0,0,0,0
2579,00:42:59,0,0,0,0,0,0,0
2580,00:43:00,0,0,0,0,0,0,0
2581,00:43:01,0,0,0,0,0,0,0
2582,00:43:02,0,0,0,0,0,0,0
2583,00:43:03,0,0,0,0,0,0,0
2584,00:43:04,0,0,0,0,0,0,0
2585,00:43:05,0,0,0,0,0,0,0
2586,00:43:06,0,0,0,0,0,0,0
2587,00:43:07,0,0,0,0,0,0,0
2588,00:43:08,0,0,0,0,0,0,0
2589,00:43:09,0,0,0,0,0,0,0
2590,00:43:10,0,0,0,0,0,0,0
2591,00:43:11,0,0,0,0,0,0,0
2592,00:43:12,0,0,0,0,0,0,0
2593,00:43:13,0,0,0,0,0,0,0
2594,00:43:14,1,0,0,0,0,0,0
2595,00:43:15,0,0,0,0,0,0,0
2596,00:43:16,0,0,0,0,0,0,0
2597,00:43:17,0,0,0,0,0,0,0
2598,00:43:18,0,0,0,0,0,0,0
2599,00:43:19,0,0,0,0,0,0,0
2600,00:43:20,0,0,0,0,0,0,0
2601,00:43:21,0,0,0,0,0,0,0
2602,00:43:22,0,0,0,0,0,0,0
2603,00:43:23,0,0,0,0,0,0,0
2604,00:43:24,0,0,0,0,0,0,0
2605,00:43:25,0,0,0,0,0,0,0
2606,00:43:26,0,0,0,0,0,0,0
2607,00:43:27,0,0,0,0,0,0,0
2608,00:43:28,0,0,0,0,0,0,0
2609,00:43:29,0,0,0,0,0,0,0
2610,00:43:30,0,0,0,0,0,0,0
2611,00:43:31,0,0,0,0,0,0,0
2612,00:43:32,0,0,0,0,0,0,0
2613,00:43:33,0,0,0,0,0,0,0
2614,00:43:34,0,0,0,0,0,0,0
2615,00:43:35,0,0,0,0,0,0,0
2616,00:43:36,0,0,0,0,0,0,0
2617,00:43:37,0,0,0,0,0,0,0
2618,00:43:38,0,0,0,0,0,0,0
2619,00:43:39,0,0,0,0,0,0,0
2620,00:43:40,0,0,0,0,0,0,0
2621,00:43:41,0,0,0,0,0,0,0
2622,00:43:42,0,0,0,0,0,0,0
2623,00:43:43,0,0,0,0,0,0,0
2624,00:43:44,0,0,0,0,0,0,0
2625,00:43:45,0,0,0,0,0,0,0
2626,00:43:46,0,0,0,0,0,0,0
2627,00:43:47,1,0,0,0,0,0,0
2628,00:43:48,0,0,0,0,0,0,0
2629,00:43:49,1,0,0,0,1,0,0
2630,00:43:50,1,0,0,0,0,0,0
2631,00:43:51,1,0,0,0,2,0,0
2632,00:43:52,0,0,0,0,2,0,0
2633,00:43:53,0,0,0,0,1,0,0
2634,00:43:54,0,0,0,0,0,0,0
2635,00:43:55,0,0,0,0,0,0,0
2636,00:43:56,0,0,0,0,0,0,0
2637,00:43:57,1,0,0,0,4,0,0
2638,00:43:58,2,0,0,0,2,0,0
2639,00:43:59,1,0,0,0,4,0,0
2640,00:44:00,0,0,0,0,1,0,0
2641,00:44:01,0,0,0,0,2,0,0
2642,00:44:02,0,0,0,1,5,0,0
2643,00:44:03,1,0,0,1,0,0,0
2644,00:44:04,0,0,0,0,3,0,0
2645,00:44:05,0,0,0,0,2,0,0
2646,00:44:06,0,0,0,0,0,0,0
2647,00:44:07,0,0,0,0,0,0,0
2648,00:44:08,0,0,0,0,1,0,0
2649,00:44:09,1,0,0,0,4,0,0
2650,00:44:10,0,0,0,0,1,0,0
2651,00:44:11,0,0,0,0,0,0,0
2652,00:44:12,0,0,0,0,0,0,0
2653,00:44:13,0,0,0,0,0,0,0
2654,00:44:14,0,0,0,0,0,0,0
2655,00:44:15,0,0,0,0,0,0,0
2656,00:44:16,0,0,0,0,0,0,0
2657,00:44:17,0,0,0,0,0,0,0
2658,00:44:18,0,0,0,0,0,0,0
2659,00:44:19,0,0,0,0,0,0,0
2660,00:44:20,0,0,0,0,0,0,0
2661,00:44:21,0,0,0,0,0,0,0
2662,00:44:22,0,0,0,0,0,0,0
2663,00:44:23,0,0,0,0,0,0,0
2664,00:44:24,0,0,0,0,0,0,0
2665,00:44:25,0,0,0,0,0,0,0
2666,00:44:26,0,0,0,0,0,0,0
2667,00:44:27,0,0,0,0,0,0,0
2668,00:44:28,0,0,0,0,0,0,0
2669,00:44:29,0,0,0,0,0,0,0
2670,00:44:30,0,0,0,0,0,0,0
2671,00:44:31,0,0,0,0,0,0,0
2672,00:44:32,0,0,0,0,0,0,0
2673,00:44:33,0,0,0,0,0,0,0
2674,00:44:34,0,0,0,0,0,0,0
2675,00:44:35,0,0,0,0,0,0,0
2676,00:44:36,0,0,0,0,0,0,0
2677,00:44:37,0,0,0,0,0,0,0
2678,00:44:38,0,0,0,0,0,0,0
2679,00:44:39,0,0,0,0,0,0,0
2680,00:44:40,0,0,0,0,0,0,0
2681,00:44:41,0,0,0,0,0,0,0
